#time	cps	counts	seconds	cpm_3	cpm_30	cpm_300	peak_3	peak_30	peak_300	src	site
2026-09-04T02:10:00	0.678	20	29.486	40.0	40.0		200.0	50.0		flash	Bellevue High School
2026-09-04T02:10:30	0.656	20	30.5028	40.0	40.0		120.0	48.0		flash	Bellevue High School
2026-09-04T02:11:00	0.782	23	29.4134	60.0	46.0		140.0	50.0		flash	Bellevue High School
2026-09-04T02:11:30	0.890	27	30.3352	0.0	54.0		180.0	64.0		flash	Bellevue High School
2026-09-04T02:12:00	0.429	13	30.3352	20.0	26.0		60.0	44.0		flash	Bellevue High School
2026-09-04T02:12:30	0.580	17	29.324	20.0	36.0		120.0	36.0		flash	Bellevue High School
2026-09-04T02:13:00	0.791	24	30.3352	80.0	48.0	43.0	120.0	50.0	43.8	flash	Bellevue High School
2026-09-04T02:13:30	0.692	21	30.3352	0.0	42.0	42.8	160.0	52.0	43.0	flash	Bellevue High School
2026-09-04T02:14:00	0.512	15	29.324	80.0	30.0	41.4	80.0	46.0	43.6	flash	Bellevue High School
2026-09-04T02:14:30	0.527	16	30.3352	20.0	32.0	39.2	120.0	38.0	41.2	flash	Bellevue High School
2026-09-04T02:15:00	0.857	26	30.3352	0.0	52.0	40.4	120.0	60.0	42.0	flash	Bellevue High School
2026-09-04T02:15:30	0.512	15	29.324	0.0	30.0	39.4	160.0	52.0	41.0	flash	Bellevue High School
2026-09-04T02:16:00	0.330	10	30.3352	0.0	20.0	36.8	80.0	34.0	39.4	flash	Bellevue High School
2026-09-04T02:16:30	0.429	13	30.3352	80.0	26.0	34.0	100.0	26.0	35.4	flash	Bellevue High School
2026-09-04T02:17:00	18.249	534	29.2626	20.0	1070.0	138.4	10300.0	1080.0	138.6	flash	Bellevue High School
2026-09-04T02:17:30	0.232	7	30.1676	20.0	14.0	136.2	60.0	1068.0	138.4	flash	Bellevue High School
2026-09-04T02:18:00	0.365	11	30.1676	20.0	22.0	133.6	80.0	30.0	136.2	flash	Bellevue High School
2026-09-04T02:18:30	0.630	19	30.1676	60.0	38.0	133.2	100.0	38.0	133.8	flash	Bellevue High School
2026-09-04T02:19:00	0.796	24	30.1676	0.0	48.0	135.0	120.0	60.0	135.8	flash	Bellevue High School
2026-09-04T02:19:30	0.564	17	30.1676	0.0	34.0	135.2	120.0	48.0	136.8	flash	Bellevue High School
2026-09-04T02:20:00	18.068	528	29.2235	0.0	1056.0	235.6	10240.0	1058.0	236.4	flash	Bellevue High School
2026-09-04T02:20:30	0.593	18	30.3352	20.0	36.0	236.2	180.0	1066.0	236.6	flash	Bellevue High School
2026-09-04T02:21:00	0.462	14	30.3352	20.0	28.0	237.0	100.0	38.0	237.0	flash	Bellevue High School
2026-09-04T02:21:30	0.716	21	29.324	0.0	44.0	238.8	180.0	48.0	240.0	flash	Bellevue High School
2026-09-04T02:22:00	0.396	12	30.3352	0.0	24.0	134.2	100.0	48.0	238.6	flash	Bellevue High School
2026-09-04T02:22:30	0.758	23	30.3352	0.0	46.0	137.4	140.0	46.0	137.8	flash	Bellevue High School
2026-09-04T02:23:00	0.307	9	29.324	80.0	18.0	137.2	80.0	46.0	137.4	flash	Bellevue High School
2026-09-04T02:23:30	0.824	25	30.3352	60.0	50.0	138.4	140.0	54.0	138.6	flash	Bellevue High School
2026-09-04T02:24:00	0.462	14	30.3352	0.0	28.0	136.2	160.0	50.0	138.2	flash	Bellevue High School
2026-09-04T02:24:30	0.273	8	29.324	20.0	16.0	134.4	60.0	34.0	136.8	flash	Bellevue High School
2026-09-04T02:25:00	0.626	19	30.3352	40.0	38.0	32.6	140.0	40.0	135.6	flash	Bellevue High School
2026-09-04T02:25:30	0.626	19	30.3352	20.0	38.0	32.8	120.0	40.0	33.6	flash	Bellevue High School
2026-09-04T02:26:00	17.733	520	29.324	20.0	1040.0	134.2	10240.0	1052.0	134.4	flash	Bellevue High School
2026-09-04T02:26:30	0.593	18	30.3352	0.0	36.0	133.4	120.0	1044.0	134.2	flash	Bellevue High School
2026-09-04T02:27:00	0.494	15	30.3352	0.0	30.0	134.0	100.0	46.0	134.4	flash	Bellevue High School
2026-09-04T02:27:30	0.784	23	29.324	20.0	46.0	134.0	140.0	46.0	135.2	flash	Bellevue High School
2026-09-04T02:28:00	0.494	15	30.3352	20.0	30.0	135.2	140.0	48.0	136.0	flash	Bellevue High School
2026-09-04T02:28:30	0.494	15	30.3352	40.0	30.0	133.2	100.0	40.0	135.4	flash	Bellevue High School
2026-09-04T02:29:00	18.176	533	29.324	20.0	1068.0	237.0	10420.0	1076.0	237.2	flash	Bellevue High School
2026-09-04T02:29:30	0.692	21	30.3352	40.0	42.0	239.6	180.0	1070.0	239.6	flash	Bellevue High School
2026-09-04T02:30:00	0.494	15	30.3352	20.0	30.0	238.8	100.0	50.0	239.6	flash	Bellevue High School
2026-09-04T02:30:30	0.546	16	29.324	0.0	32.0	238.2	120.0	42.0	239.6	flash	Bellevue High School
2026-09-04T02:31:00	0.560	17	30.3352	20.0	34.0	137.6	100.0	34.0	239.4	flash	Bellevue High School
2026-09-04T02:31:30	0.363	11	30.3352	80.0	22.0	136.2	80.0	34.0	137.6	flash	Bellevue High School
2026-09-04T02:32:00	0.546	16	29.324	20.0	32.0	136.4	140.0	40.0	136.4	flash	Bellevue High School
2026-09-04T02:32:30	0.462	14	30.3352	60.0	28.0	134.6	120.0	50.0	137.0	flash	Bellevue High School
2026-09-04T02:33:00	0.692	21	30.3352	20.0	42.0	135.8	180.0	46.0	136.8	flash	Bellevue High School
2026-09-04T02:33:30	0.512	15	29.324	0.0	30.0	136.0	120.0	38.0	137.2	flash	Bellevue High School
2026-09-04T02:34:00	0.857	26	30.3352	20.0	52.0	34.4	140.0	52.0	138.4	flash	Bellevue High School
2026-09-04T02:34:30	0.494	15	30.3352	60.0	30.0	33.2	80.0	52.0	34.6	flash	Bellevue High School
2026-09-04T02:35:00	27.077	794	29.324	40.0	1590.0	189.0	15380.0	1594.0	189.2	flash	Bellevue High School
2026-09-04T02:35:30	0.396	12	30.3352	0.0	24.0	188.2	140.0	1588.0	189.0	flash	Bellevue High School
2026-09-04T02:36:00	0.692	21	30.3352	60.0	42.0	189.0	80.0	48.0	189.6	flash	Bellevue High School
2026-09-04T02:36:30	0.580	17	29.324	60.0	40.0	190.2	180.0	42.0	190.6	flash	Bellevue High School
2026-09-04T02:37:00	0.527	16	30.3352	20.0	32.0	190.2	160.0	54.0	192.2	flash	Bellevue High School
2026-09-04T02:37:30	0.429	13	30.3352	20.0	26.0	190.0	100.0	32.0	190.6	flash	Bellevue High School
2026-09-04T02:38:00	53.420	1565	29.2959	80.0	3130.0	498.8	30860.0	3130.0	499.0	flash	Bellevue High School
2026-09-04T02:38:30	0.663	20	30.1667	80.0	40.0	499.8	180.0	3140.0	500.0	flash	Bellevue High School
2026-09-04T02:39:00	0.530	16	30.1667	0.0	32.0	497.8	100.0	46.0	500.2	flash	Bellevue High School
2026-09-04T02:39:30	0.497	15	30.1667	80.0	30.0	498.0	80.0	32.0	498.0	flash	Bellevue High School
2026-09-04T02:40:00	0.497	15	30.1667	40.0	30.0	342.0	100.0	40.0	498.2	flash	Bellevue High School
2026-09-04T02:40:30	0.762	23	30.1667	60.0	46.0	344.2	120.0	46.0	344.2	flash	Bellevue High School
2026-09-04T02:41:00	0.617	18	29.1612	80.0	42.0	344.2	120.0	52.0	345.0	flash	Bellevue High School
2026-09-04T02:41:30	0.564	17	30.1676	0.0	34.0	343.6	120.0	48.0	345.0	flash	Bellevue High School
2026-09-04T02:42:00	0.796	24	30.1676	40.0	48.0	345.4	220.0	48.0	345.4	flash	Bellevue High School
2026-09-04T02:42:30	0.232	7	30.1676	20.0	14.0	344.0	100.0	56.0	345.8	flash	Bellevue High School
2026-09-04T02:43:00	0.564	17	30.1676	0.0	34.0	34.4	160.0	36.0	344.4	flash	Bellevue High School
2026-09-04T02:43:30	0.464	14	30.1676	100.0	28.0	33.2	120.0	38.0	34.6	flash	Bellevue High School
2026-09-04T02:44:00	0.377	11	29.2067	0.0	28.0	32.2	120.0	34.0	33.4	flash	Bellevue High School
2026-09-04T02:44:30	1.180	36	30.5028	80.0	72.0	36.4	240.0	72.0	37.2	flash	Bellevue High School
2026-09-04T02:45:00	0.373	11	29.486	20.0	22.0	35.8	140.0	74.0	36.4	flash	Bellevue High School
2026-09-04T02:45:30	0.361	11	30.5028	20.0	22.0	33.8	100.0	30.0	35.8	flash	Bellevue High School
2026-09-04T02:46:00	1.119	33	29.486	20.0	66.0	36.2	220.0	68.0	37.6	flash	Bellevue High School
2026-09-04T02:46:30	0.393	12	30.5028	40.0	24.0	35.2	60.0	68.0	36.2	flash	Bellevue High School
2026-09-04T02:47:00	9.198	271	29.4637	5160.0	546.0	84.6	5160.0	546.0	85.0	flash	Bellevue High School
2026-09-04T02:47:30	0.630	19	30.1676	0.0	38.0	87.0	5120.0	556.0	87.2	flash	Bellevue High School
2026-09-04T02:48:00	0.729	22	30.1676	140.0	44.0	88.0	140.0	44.0	88.0	flash	Bellevue High School
2026-09-04T02:48:30	0.398	12	30.1676	40.0	24.0	88.2	160.0	44.0	88.4	flash	Bellevue High School
2026-09-04T02:49:00	0.497	15	30.1676	0.0	30.0	88.4	80.0	40.0	88.4	flash	Bellevue High School
2026-09-04T02:49:30	0.398	12	30.1676	0.0	24.0	83.6	120.0	34.0	88.4	flash	Bellevue High School
2026-09-04T02:50:00	0.480	14	29.1732	0.0	28.0	84.4	140.0	28.0	84.6	flash	Bellevue High School
2026-09-04T02:50:30	0.396	12	30.3352	0.0	24.0	84.4	100.0	36.0	84.8	flash	Bellevue High School
2026-09-04T02:51:00	1.022	31	30.3352	160.0	62.0	84.0	160.0	62.0	85.0	flash	Bellevue High School
2026-09-04T02:51:30	0.477	14	29.324	60.0	34.0	84.8	140.0	60.0	84.8	flash	Bellevue High School
2026-09-04T02:52:00	0.593	18	30.3352	80.0	36.0	33.8	100.0	36.0	84.6	flash	Bellevue High School
2026-09-04T02:52:30	0.494	15	30.3352	20.0	30.0	33.0	120.0	52.0	34.2	flash	Bellevue High School
2026-09-04T02:53:00	0.682	20	29.324	20.0	40.0	33.4	120.0	40.0	34.0	flash	Bellevue High School
2026-09-04T02:53:30	0.659	20	30.3352	0.0	40.0	34.6	140.0	60.0	35.6	flash	Bellevue High School
2026-09-04T02:54:00	0.494	15	30.3352	0.0	30.0	34.2	100.0	44.0	34.8	flash	Bellevue High School
2026-09-04T02:54:30	0.614	18	29.324	0.0	36.0	35.4	140.0	42.0	35.4	flash	Bellevue High School
2026-09-04T02:55:00	0.626	19	30.3352	0.0	38.0	36.4	160.0	42.0	37.6	flash	Bellevue High School
2026-09-04T02:55:30	0.429	13	30.3352	0.0	26.0	36.6	100.0	42.0	37.0	flash	Bellevue High School
2026-09-04T02:56:00	0.682	20	29.324	60.0	40.0	35.0	100.0	40.0	37.0	flash	Bellevue High School
2026-09-04T02:56:30	8.769	266	30.3352	40.0	532.0	84.8	5180.0	552.0	85.6	flash	Bellevue High School
2026-09-04T02:57:00	0.626	19	30.3352	0.0	38.0	85.0	120.0	46.0	86.6	flash	Bellevue High School
2026-09-04T02:57:30	0.725	22	30.3352	60.0	44.0	86.4	100.0	46.0	86.4	flash	Bellevue High School
2026-09-04T02:58:00	0.716	21	29.324	0.0	42.0	86.6	240.0	68.0	89.2	flash	Bellevue High School
2026-09-04T02:58:30	0.527	16	30.3352	0.0	32.0	85.8	140.0	46.0	86.8	flash	Bellevue High School
2026-09-04T02:59:00	0.560	17	30.3352	20.0	34.0	86.2	160.0	40.0	86.8	flash	Bellevue High School
2026-09-04T02:59:30	0.546	16	29.324	0.0	32.0	85.8	140.0	34.0	86.4	flash	Bellevue High School
2026-09-04T03:00:00	0.659	20	30.3352	20.0	40.0	86.0	120.0	46.0	86.6	flash	Bellevue High School
2026-09-04T03:00:30	0.725	22	30.3352	20.0	44.0	87.8	100.0	50.0	87.8	flash	Bellevue High School
2026-09-04T03:01:00	0.443	13	29.324	20.0	26.0	86.4	80.0	44.0	88.6	flash	Bellevue High School
2026-09-04T03:01:30	0.396	12	30.3352	0.0	24.0	35.6	80.0	30.0	37.0	flash	Bellevue High School
2026-09-04T03:02:00	0.890	27	30.3352	20.0	54.0	37.2	140.0	54.0	37.6	flash	Bellevue High School
2026-09-04T03:02:30	0.784	23	29.324	40.0	46.0	37.4	220.0	58.0	38.6	flash	Bellevue High School
2026-09-04T03:03:00	0.626	19	30.3352	0.0	38.0	37.0	100.0	58.0	38.2	flash	Bellevue High School
2026-09-04T03:03:30	0.890	27	30.3352	20.0	54.0	39.2	200.0	54.0	39.2	flash	Bellevue High School
2026-09-04T03:04:00	0.477	14	29.324	20.0	28.0	38.6	100.0	62.0	39.6	flash	Bellevue High School
2026-09-04T03:04:30	0.560	17	30.3352	0.0	34.0	38.8	120.0	36.0	39.4	flash	Bellevue High School
2026-09-04T03:05:00	0.527	16	30.3352	40.0	32.0	38.0	80.0	42.0	39.0	flash	Bellevue High School
2026-09-04T03:05:30	18.210	534	29.324	100.0	1068.0	140.4	10360.0	1068.0	140.6	flash	Bellevue High School
2026-09-04T03:06:00	0.725	22	30.3352	0.0	44.0	142.2	280.0	1068.0	142.4	flash	Bellevue High School
2026-09-04T03:06:30	0.593	18	30.3352	0.0	36.0	143.4	100.0	68.0	144.2	flash	Bellevue High School
2026-09-04T03:07:00	1.023	30	29.324	60.0	60.0	144.0	240.0	60.0	144.0	flash	Bellevue High School
2026-09-04T03:07:30	0.330	10	30.3352	20.0	20.0	141.4	120.0	62.0	144.0	flash	Bellevue High School
2026-09-04T03:08:00	0.626	19	30.3352	0.0	38.0	141.4	120.0	40.0	141.6	flash	Bellevue High School
2026-09-04T03:08:30	9.071	266	29.324	60.0	532.0	189.2	5200.0	552.0	192.8	flash	Bellevue High School
2026-09-04T03:09:00	0.560	17	30.3352	60.0	34.0	189.8	100.0	534.0	189.8	flash	Bellevue High School
2026-09-04T03:09:30	0.396	12	30.3352	0.0	24.0	188.8	140.0	42.0	190.6	flash	Bellevue High School
2026-09-04T03:10:00	0.716	21	29.324	80.0	42.0	189.8	120.0	42.0	189.8	flash	Bellevue High School
2026-09-04T03:10:30	0.396	12	30.3352	20.0	24.0	85.4	140.0	52.0	190.0	flash	Bellevue High School
2026-09-04T03:11:00	0.791	24	30.3352	80.0	48.0	85.8	140.0	52.0	88.2	flash	Bellevue High School
2026-09-04T03:11:30	9.548	280	29.324	40.0	562.0	138.2	5260.0	568.0	138.2	flash	Bellevue High School
2026-09-04T03:12:00	0.626	19	30.3352	0.0	38.0	136.0	120.0	560.0	139.8	flash	Bellevue High School
2026-09-04T03:12:30	1.022	31	30.3352	20.0	62.0	140.2	180.0	72.0	140.4	flash	Bellevue High School
2026-09-04T03:13:00	0.477	14	29.324	20.0	30.0	139.2	80.0	58.0	140.0	flash	Bellevue High School
2026-09-04T03:13:30	0.725	22	30.3352	80.0	44.0	90.4	180.0	44.0	140.2	flash	Bellevue High School
2026-09-04T03:14:00	0.593	18	30.3352	0.0	36.0	90.6	160.0	44.0	91.2	flash	Bellevue High School
2026-09-04T03:14:30	0.512	15	29.324	0.0	30.0	91.2	100.0	48.0	91.4	flash	Bellevue High School
2026-09-04T03:15:00	0.692	21	30.3352	40.0	42.0	91.2	120.0	46.0	92.4	flash	Bellevue High School
2026-09-04T03:15:30	1.022	31	30.3352	140.0	62.0	95.0	200.0	62.0	95.0	flash	Bellevue High School
2026-09-04T03:16:00	0.784	23	29.324	20.0	50.0	95.0	120.0	70.0	95.6	flash	Bellevue High School
2026-09-04T03:16:30	0.198	6	30.3352	0.0	12.0	40.0	40.0	46.0	94.8	flash	Bellevue High School
2026-09-04T03:17:00	0.330	10	30.3352	0.0	20.0	38.2	60.0	24.0	40.6	flash	Bellevue High School
2026-09-04T03:17:30	0.377	11	29.1955	20.0	22.0	34.4	120.0	28.0	37.8	flash	Bellevue High School
2026-09-04T03:18:00	0.530	16	30.1676	0.0	32.0	34.6	100.0	36.0	36.2	flash	Bellevue High School
2026-09-04T03:18:30	0.663	20	30.1676	0.0	40.0	34.8	140.0	40.0	36.4	flash	Bellevue High School
2026-09-04T03:19:00	0.331	10	30.1676	0.0	20.0	32.6	80.0	42.0	35.2	flash	Bellevue High School
2026-09-04T03:19:30	0.199	6	30.1676	0.0	12.0	30.8	40.0	20.0	32.6	flash	Bellevue High School
2026-09-04T03:20:00	0.829	25	30.1676	140.0	50.0	31.6	220.0	50.0	31.6	flash	Bellevue High School
2026-09-04T03:20:30	0.683	20	29.2905	60.0	54.0	29.8	180.0	70.0	32.6	flash	Bellevue High School
2026-09-04T03:21:00	0.297	9	30.3352	40.0	18.0	26.6	60.0	42.0	29.8	flash	Bellevue High School
2026-09-04T03:21:30	0.527	16	30.3352	0.0	32.0	28.6	120.0	38.0	29.2	flash	Bellevue High School
2026-09-04T03:22:00	0.784	23	29.324	0.0	46.0	31.2	220.0	46.0	31.2	flash	Bellevue High School
2026-09-04T03:22:30	0.758	23	30.3352	60.0	46.0	33.6	180.0	46.0	33.8	flash	Bellevue High School
2026-09-04T03:23:00	0.824	25	30.3352	60.0	50.0	35.4	120.0	58.0	35.4	flash	Bellevue High School
2026-09-04T03:23:30	0.955	28	29.324	20.0	56.0	37.0	140.0	64.0	37.2	flash	Bellevue High School
2026-09-04T03:24:00	0.462	14	30.3352	40.0	28.0	37.8	100.0	56.0	37.8	flash	Bellevue High School
2026-09-04T03:24:30	0.758	23	30.3352	60.0	46.0	41.2	140.0	50.0	41.2	flash	Bellevue High School
2026-09-04T03:25:00	0.955	28	29.324	180.0	56.0	43.2	180.0	56.0	43.4	flash	Bellevue High School
2026-09-04T03:25:30	0.462	14	30.3352	20.0	28.0	40.6	200.0	62.0	42.0	flash	Bellevue High School
2026-09-04T03:26:00	0.626	19	30.3352	0.0	38.0	42.6	140.0	42.0	43.0	flash	Bellevue High School
2026-09-04T03:26:30	9.480	278	29.324	40.0	556.0	95.0	5280.0	558.0	95.0	flash	Bellevue High School
2026-09-04T03:27:00	0.494	15	30.3352	0.0	30.0	93.4	100.0	560.0	95.4	flash	Bellevue High School
2026-09-04T03:27:30	0.890	27	30.3352	20.0	54.0	94.2	180.0	60.0	96.4	flash	Bellevue High School
2026-09-04T03:28:00	0.443	13	29.324	0.0	26.0	91.8	100.0	54.0	94.8	flash	Bellevue High School
2026-09-04T03:28:30	0.560	17	30.3352	120.0	34.0	89.6	160.0	38.0	93.0	flash	Bellevue High School
2026-09-04T03:29:00	0.956	29	30.3352	40.0	58.0	92.6	200.0	66.0	93.6	flash	Bellevue High School
2026-09-04T03:29:30	9.446	277	29.324	100.0	556.0	143.4	5160.0	568.0	144.4	flash	Bellevue High School
2026-09-04T03:30:00	0.923	28	30.3352	60.0	56.0	143.4	160.0	558.0	144.8	flash	Bellevue High School
2026-09-04T03:30:30	0.297	9	30.3352	40.0	18.0	142.4	60.0	56.0	144.0	flash	Bellevue High School
2026-09-04T03:31:00	0.443	13	29.324	0.0	26.0	141.2	120.0	30.0	143.2	flash	Bellevue High School
2026-09-04T03:31:30	0.626	19	30.3352	100.0	38.0	89.4	140.0	40.0	142.4	flash	Bellevue High School
2026-09-04T03:32:00	0.626	19	30.3352	20.0	38.0	90.2	180.0	48.0	91.0	flash	Bellevue High School
2026-09-04T03:32:30	17.938	526	29.324	20.0	1052.0	190.0	10380.0	1058.0	191.8	flash	Bellevue High School
2026-09-04T03:33:00	0.363	11	30.3352	20.0	22.0	189.6	60.0	1056.0	190.0	flash	Bellevue High School
2026-09-04T03:33:30	0.429	13	30.3352	0.0	26.0	188.8	140.0	28.0	190.0	flash	Bellevue High School
2026-09-04T03:34:00	0.750	22	29.324	40.0	44.0	187.6	160.0	46.0	188.8	flash	Bellevue High School
2026-09-04T03:34:30	0.923	28	30.3352	20.0	56.0	137.6	160.0	72.0	188.0	flash	Bellevue High School
2026-09-04T03:35:00	0.758	23	30.3352	40.0	46.0	136.6	160.0	64.0	139.2	flash	Bellevue High School
2026-09-04T03:35:30	35.568	1043	29.324	80.0	2086.0	343.4	20480.0	2086.0	343.6	flash	Bellevue High School
2026-09-04T03:36:00	0.725	22	30.3352	60.0	44.0	345.2	220.0	2090.0	345.2	flash	Bellevue High School
2026-09-04T03:36:30	0.890	27	30.3352	20.0	54.0	346.8	120.0	78.0	347.6	flash	Bellevue High School
2026-09-04T03:37:00	1.091	32	29.324	0.0	66.0	349.4	240.0	72.0	350.0	flash	Bellevue High School
2026-09-04T03:37:30	0.626	19	30.3352	20.0	38.0	248.0	180.0	66.0	349.6	flash	Bellevue High School
2026-09-04T03:38:00	0.560	17	30.3352	20.0	34.0	249.2	100.0	52.0	249.2	flash	Bellevue High School
2026-09-04T03:38:30	0.750	22	29.324	100.0	44.0	251.0	140.0	44.0	251.0	flash	Bellevue High School
2026-09-04T03:39:00	0.396	12	30.3352	80.0	24.0	249.0	100.0	52.0	252.0	flash	Bellevue High School
2026-09-04T03:39:30	0.890	27	30.3352	0.0	54.0	248.8	140.0	62.0	249.2	flash	Bellevue High School
2026-09-04T03:40:00	0.614	18	29.324	100.0	36.0	247.8	160.0	60.0	248.8	flash	Bellevue High School
2026-09-04T03:40:30	0.527	16	30.3352	20.0	32.0	42.4	120.0	42.0	248.0	flash	Bellevue High School
2026-09-04T03:41:00	0.758	23	30.3352	100.0	46.0	42.6	160.0	52.0	44.6	flash	Bellevue High School
2026-09-04T03:41:30	9.583	281	29.324	80.0	566.0	93.6	5300.0	566.0	94.2	flash	Bellevue High School
2026-09-04T03:42:00	0.989	30	30.3352	60.0	60.0	93.0	380.0	592.0	95.6	flash	Bellevue High School
2026-09-04T03:42:30	0.462	14	30.3352	0.0	28.0	92.0	160.0	70.0	94.2	flash	Bellevue High School
2026-09-04T03:43:00	0.443	13	29.324	0.0	26.0	91.2	100.0	32.0	92.0	flash	Bellevue High School
2026-09-04T03:43:30	0.857	26	30.3352	120.0	52.0	92.0	160.0	52.0	93.4	flash	Bellevue High School
2026-09-04T03:44:00	0.626	19	30.3352	20.0	38.0	93.4	120.0	54.0	94.0	flash	Bellevue High School
2026-09-04T03:44:30	3.615	106	29.324	160.0	212.0	109.2	1720.0	212.0	109.2	flash	Bellevue High School
2026-09-04T03:45:00	0.560	17	30.3352	60.0	34.0	109.0	180.0	218.0	109.8	flash	Bellevue High School
2026-09-04T03:45:30	0.659	20	30.3352	100.0	40.0	109.8	100.0	54.0	110.4	flash	Bellevue High School
2026-09-04T03:46:00	0.375	11	29.324	20.0	24.0	107.8	140.0	40.0	110.0	flash	Bellevue High School
2026-09-04T03:46:30	0.791	24	30.3352	0.0	48.0	56.0	200.0	64.0	108.0	flash	Bellevue High School
2026-09-04T03:47:00	0.297	9	30.3352	0.0	18.0	51.8	80.0	46.0	56.2	flash	Bellevue High School
2026-09-04T03:47:30	0.409	12	29.324	0.0	24.0	51.4	100.0	28.0	51.6	flash	Bellevue High School
2026-09-04T03:48:00	0.560	17	30.3352	0.0	34.0	52.2	100.0	38.0	52.6	flash	Bellevue High School
2026-09-04T03:48:30	0.330	10	30.3352	20.0	20.0	49.0	80.0	36.0	52.4	flash	Bellevue High School
2026-09-04T03:49:00	0.614	18	29.324	0.0	38.0	48.8	120.0	38.0	50.2	flash	Bellevue High School
2026-09-04T03:49:30	0.429	13	30.3352	0.0	26.0	30.2	80.0	36.0	49.6	flash	Bellevue High School
2026-09-04T03:50:00	0.462	14	30.3352	20.0	28.0	29.6	120.0	32.0	31.8	flash	Bellevue High School
2026-09-04T03:50:30	0.512	15	29.324	100.0	30.0	28.8	180.0	34.0	30.0	flash	Bellevue High School
2026-09-04T03:51:00	0.593	18	30.3352	20.0	36.0	30.0	100.0	52.0	31.0	flash	Bellevue High School
2026-09-04T03:51:30	0.231	7	30.3352	40.0	14.0	26.6	60.0	36.0	29.8	flash	Bellevue High School
2026-09-04T03:52:00	0.784	23	29.324	40.0	46.0	29.4	160.0	46.0	29.4	flash	Bellevue High School
2026-09-04T03:52:30	0.231	7	30.3352	0.0	14.0	28.4	60.0	48.0	29.6	flash	Bellevue High School
2026-09-04T03:53:00	0.923	28	30.3352	60.0	56.0	30.6	200.0	56.0	30.6	flash	Bellevue High School
2026-09-04T03:53:30	0.784	23	29.324	20.0	48.0	33.4	140.0	56.0	33.4	flash	Bellevue High School
2026-09-04T03:54:00	0.363	11	30.3352	0.0	22.0	31.8	120.0	46.0	33.2	flash	Bellevue High School
2026-09-04T03:54:30	0.725	22	30.3352	60.0	44.0	33.6	180.0	44.0	33.6	flash	Bellevue High School
2026-09-04T03:55:00	0.818	24	29.324	80.0	50.0	35.6	140.0	64.0	35.8	flash	Bellevue High School
2026-09-04T03:55:30	0.626	19	30.3352	0.0	38.0	36.4	160.0	52.0	37.8	flash	Bellevue High School
2026-09-04T03:56:00	0.725	22	30.3352	80.0	44.0	37.2	100.0	54.0	37.6	flash	Bellevue High School
2026-09-04T03:56:30	0.614	18	29.324	0.0	38.0	39.4	100.0	50.0	39.8	flash	Bellevue High School
2026-09-04T03:57:00	0.692	21	30.3352	120.0	42.0	39.0	120.0	42.0	40.8	flash	Bellevue High School
2026-09-04T03:57:30	0.725	22	30.3352	60.0	44.0	42.0	140.0	52.0	42.0	flash	Bellevue High School
2026-09-04T03:58:00	0.546	16	29.324	0.0	34.0	39.8	120.0	60.0	42.0	flash	Bellevue High School
2026-09-04T03:58:30	0.956	29	30.3352	20.0	58.0	40.8	220.0	58.0	41.2	flash	Bellevue High School
2026-09-04T03:59:00	0.725	22	30.3352	80.0	44.0	43.0	160.0	56.0	43.0	flash	Bellevue High School
2026-09-04T03:59:30	0.853	25	29.324	40.0	50.0	43.8	200.0	64.0	44.0	flash	Bellevue High School
2026-09-04T04:00:00	0.857	26	30.3352	20.0	52.0	44.0	180.0	62.0	44.8	flash	Bellevue High School
2026-09-04T04:00:30	0.527	16	30.3352	0.0	32.0	43.4	120.0	58.0	44.4	flash	Bellevue High School
2026-09-04T04:01:00	0.784	23	29.324	160.0	46.0	43.8	160.0	48.0	44.0	flash	Bellevue High School
2026-09-04T04:01:30	0.659	20	30.3352	180.0	40.0	44.0	200.0	54.0	44.0	flash	Bellevue High School
2026-09-04T04:02:00	0.560	17	30.3352	20.0	34.0	43.2	100.0	52.0	44.6	flash	Bellevue High School
2026-09-04T04:02:30	0.682	20	29.324	40.0	40.0	43.0	100.0	42.0	43.6	flash	Bellevue High School
2026-09-04T04:03:00	0.363	11	30.3352	20.0	22.0	41.8	100.0	44.0	43.0	flash	Bellevue High School
2026-09-04T04:03:30	0.692	21	30.3352	20.0	42.0	40.2	140.0	44.0	43.0	flash	Bellevue High School
2026-09-04T04:04:00	0.614	18	29.324	40.0	36.0	39.4	160.0	52.0	42.0	flash	Bellevue High School
2026-09-04T04:04:30	0.593	18	30.3352	0.0	36.0	38.0	100.0	46.0	40.6	flash	Bellevue High School
2026-09-04T04:05:00	0.989	30	30.3352	60.0	60.0	38.8	200.0	60.0	39.0	flash	Bellevue High School
2026-09-04T04:05:30	1.025	30	29.2793	20.0	60.0	41.6	140.0	80.0	41.6	flash	Bellevue High School
2026-09-04T04:06:00	1.127	34	30.1676	60.0	68.0	43.8	200.0	74.0	44.8	flash	Bellevue High School
2026-09-04T04:06:30	1.657	50	30.1676	0.0	100.0	49.8	340.0	114.0	52.0	flash	Bellevue High School
2026-09-04T04:07:00	1.591	48	30.1676	40.0	96.0	56.0	320.0	106.0	56.8	flash	Bellevue High School
2026-09-04T04:07:30	0.298	9	30.1676	0.0	18.0	53.8	80.0	92.0	56.0	flash	Bellevue High School
2026-09-04T04:08:00	0.895	27	30.1676	140.0	54.0	57.0	160.0	54.0	57.0	flash	Bellevue High School
